777,8,8
778,5,2
779,7,3
780,2,2
781,20,14
782,7,6
783,11,10
784,2,2
785,4,3
786,1,1
787,7,2
788,58,26
789,4,2
790,3,3
791,55,39
792,2,2
793,6,5
794,9,3
795,5,2
796,10,6
797,10,3
798,19,11
799,3,3
800,34,26
801,4,4
802,11,7
803,13,7
804,2,2
805,8,8
806,7,3
807,31,31
808,34,22
809,24,7
810,1,1
811,1,1
812,4,3
813,16,5
814,3,3
815,11,9
816,26,18
817,8,4
818,49,45
819,1,1
820,4,2
821,4,3
822,13,6
823,17,5
824,18,9
825,36,34
826,37,19
827,13,6
828,34,27
829,18,18
830,33,21
831,61,55
832,2,2
833,52,46
834,1,1
835,1,1
836,4,3
837,8,4
838,7,2
839,31,19
840,26,16
841,4,2
842,37,14
843,33,20
844,72,70
845,4,3
846,17,8
847,1,1
848,64,60
849,2,2
850,3,3
851,33,10
852,4,2
853,106,85
854,7,6
855,7,7
856,4,2
857,16,15
858,13,2
859,11,8
860,8,3
861,8,8
862,3,3
863,23,7
864,10,6
865,58,48
866,13,12
867,1,1
868,4,2
869,20,18
870,5,2
871,1,1
872,14,7
873,6,5
874,1,1
875,13,6
876,8,4
877,12,12
878,85,48
879,17,11
880,2,2
881,4,3
882,17,12
883,21,20
884,34,19
885,6,4
886,17,5
887,7,3
888,16,12
889,24,24
890,13,12
891,11,8
892,2,2
893,104,74
894,1,1
895,3,3
896,12,9
897,4,2
898,5,2
899,5,3
900,50,37
901,72,72
902,49,36
903,7,2
904,8,6
905,18,9
906,5,5
907,17,7
908,22,8
909,8,4
910,7,4
911,5,3
912,2,2
913,26,10
914,35,21
915,13,6
916,6,6
917,14,6
918,5,2
919,5,2
920,4,3
921,8,4
922,15,12
923,57,30
924,2,2
925,6,3
926,13,12
927,29,25
928,20,11
929,4,3
930,7,2
931,1,1
932,14,3
933,6,5
934,1,1
935,53,28
936,2,2
937,2,2
938,13,3
939,1,1
940,2,2
941,34,20
942,5,2
943,31,22
944,34,26
945,4,4
946,37,31
947,29,21
948,4,2
949,16,14
950,11,9
951,1,1
952,4,2
953,94,68
954,1,1
955,5,2
956,48,22
957,8,8
958,5,2
959,11,3
960,4,2
961,38,34
962,31,30
963,47,32
964,8,4
965,10,9
966,1,1
967,3,3
968,52,23
969,6,4
970,11,7
971,5,3
972,4,2
973,6,5
974,13,6
975,1,1
976,2,2
977,90,65
978,35,22
979,9,6
980,4,3
981,6,4
982,41,32
983,13,7
984,14,9
985,4,2
986,115,109
987,1,1
988,8,2
989,4,3
990,1,1
991,11,7
992,4,3
993,46,45
994,1,1
995,93,82
996,12,11
997,2,2
998,77,55
999,1,1
1000,6,6
1001,14,6
1002,7,7
1003,11,10
1004,20,9
1005,14,4
1006,5,5
1007,37,33
1008,48,33
1009,6,6
1010,43,42
1011,11,6
1012,14,4
1013,22,3
1014,1,1
1015,1,1
1016,4,3
1017,4,2
1018,19,11
1019,47,42
1020,2,2
1021,16,13
1022,7,3
1023,11,10
1024,186,186
1025,94,93
1026,5,2
1027,1,1
1028,34,30
1029,12,4
1030,17,14
1031,17,9
1032,2,2
1033,14,5
1034,19,13
1035,1,1
1036,58,57
1037,10,9
1038,7,2
1039,13,6
1040,56,23
1041,2,2
1042,1,1
1043,13,7
1044,2,2
1045,72,72
1046,61,52
1047,29,15
1048,4,2
1049,26,12
1050,1,1
1051,13,11
1052,4,3
1053,6,5
1054,55,50
1055,61,58
1056,2,2
1057,48,48
1058,23,7
1059,17,8
1060,8,6
1061,14,7
1062,7,4
1063,29,10
1064,4,3
1065,4,4
1066,1,1
1067,19,9
1068,40,35
1069,2,2
1070,41,19
1071,1,1
1072,42,42
1073,58,35
1074,13,8
1075,23,21
1076,8,3
1077,2,2
1078,21,12
1079,5,3
1080,56,38
1081,2,2
1082,33,21
1083,31,30
1084,4,2
1085,92,90
1086,5,2
1087,11,8
1088,34,15
1089,8,4
1090,3,3
1091,13,9
1092,4,2
1093,14,5
1094,7,1
1095,5,2
1096,16,14
1097,52,39
1098,13,7
1099,3,1
1100,10,9
1101,68,62
1102,3,3
1103,63,26
1104,2,2
1105,4,2
1106,13,6
1107,1,1
1108,4,2
1109,10,9
1110,5,2
1111,1,1
1112,74,61
1113,26,10
1114,7,4
1115,5,3
1116,8,4
1117,14,5
1118,19,15
1119,1,1
1120,2,2
1121,10,3
1122,1,1
1123,11,10
1124,14,7
1125,6,4
1126,3,3
1127,5,3
1128,114,112
1129,14,12
1130,27,15
1131,43,31
1132,62,50
1133,54,37
1134,1,1
1135,1,1
1136,4,3
1137,4,4
1138,71,37
1139,23,6
1140,10,6
1141,12,12
1142,7,6
1143,31,30
1144,6,6
1145,68,63
1146,5,2
1147,1,1
1148,80,31
1149,2,2
1150,7,2
1151,13,6
1152,14,4
1153,6,5
1154,7,6
1155,1,1
1156,2,2
1157,82,48
1158,5,2
1159,79,77
1160,4,3
1161,12,11
1162,5,2
1163,127,116
1164,4,2
1165,20,17
1166,75,64
1167,1,1
1168,4,2
1169,22,12
1170,1,1
1171,3,3
1172,38,33
1173,26,17
1174,3,3
1175,13,3
1176,50,50
1177,14,13
1178,49,45
1179,1,1
1180,114,112
1181,4,3
1182,7,4
1183,31,16
1184,8,3
1185,8,4
1186,1,1
1187,41,28
1188,10,2
1189,2,2
1190,43,39
1191,5,5
1192,6,6
1193,32,15
1194,113,79
1195,1,1
1196,4,3
1197,4,4
1198,5,2
1199,23,13
1200,2,2
1201,8,2
1202,35,12
1203,71,66
1204,4,2
1205,44,26
1206,5,5
1207,37,19
1208,44,18
1209,2,2
1210,7,4
1211,7,3
1212,2,2
1213,20,10
1214,7,6
1215,5,2
1216,34,20
1217,10,9
1218,5,2
1219,1,1
1220,12,9
1221,8,8
1222,9,7
1223,13,7
1224,2,2
1225,20,12
1226,31,19
1227,13,6
1228,4,2
1229,124,68
1230,1,1
1231,5,2
1232,4,3
1233,56,44
1234,1,1
1235,5,3
1236,14,9
1237,4,4
1238,77,41
1239,1,1
1240,8,6
1241,4,3
1242,5,2
1243,17,5
1244,4,3
1245,4,2
1246,5,2
1247,17,9
1248,10,7
1249,4,2
1250,39,14
1251,43,41
1252,2,2
1253,14,7
1254,11,6
1255,27,26
1256,34,9
1257,8,4
1258,5,2
1259,5,3
1260,10,6
1261,2,2
1262,7,3
1263,27,25
1264,16,7
1265,22,12
1266,1,1
1267,11,8
1268,34,16
1269,10,6
1270,1,1
1271,23,7
1272,2,2
1273,6,5
1274,17,9
1275,1,1
1276,2,2
1277,14,6
1278,117,70
1279,1,1
1280,4,3
1281,6,4
1282,17,8
1283,91,71
1284,32,21
1285,16,14
1286,7,6
1287,13,6
1288,8,2
1289,4,3
1290,1,1
1291,17,8
1292,58,43
1293,14,5
1294,9,6
1295,5,3
1296,2,2
1297,32,32
1298,19,15
1299,9,2
1300,14,8
1301,22,6
1302,7,4
1303,11,10
1304,14,6
1305,2,2
1306,9,7
1307,25,19
1308,4,2
1309,2,2
1310,33,18
1311,1,1
1312,10,6
1313,32,8
1314,5,2
1315,5,2
1316,4,3
1317,2,2
1318,83,65
1319,7,3
1320,40,31
1321,8,6
1322,33,24
1323,9,2
1324,2,2
1325,4,3
1326,31,22
1327,9,7
1328,22,7
1329,16,16
1330,1,1
1331,5,3
1332,2,2
1333,56,44
1334,113,63
1335,29,25
1336,6,6
1337,16,3
1338,7,2
1339,1,1
1340,14,6
1341,8,4
1342,1,1
1343,13,7
1344,34,34
1345,12,12
1346,35,20
1347,1,1
1348,24,6
1349,34,19
1350,1,1
1351,81,75
1352,34,25
1353,6,5
1354,1,1
1355,81,64
1356,2,2
1357,2,2
1358,19,15
1359,25,15
1360,2,2
1361,4,3
1362,5,2
1363,29,15
1364,10,3
1365,2,2
1366,105,105
1367,21,15
1368,4,2
1369,26,10
1370,13,6
1371,1,1
1372,8,6
1373,52,45
1374,7,4
1375,3,3
1376,14,7
1377,2,2
1378,19,10
1379,13,9
1380,62,50
1381,56,55
1382,29,27
1383,33,17
1384,6,6
1385,14,6
1386,7,4
1387,5,2
1388,34,15
1389,2,2
1390,29,21
1391,19,9
1392,28,25
1393,6,5
1394,7,6
1395,1,1
1396,6,6
1397,48,22
1398,45,33
1399,1,1
1400,8,3
1401,2,2
1402,1,1
1403,103,70
1404,8,4
1405,2,1
1406,17,12
1407,11,8
1408,4,2
1409,20,18
1410,1,1
1411,69,47
1412,4,3
1413,38,20
1414,49,35
1415,23,12
1416,4,2
1417,24,24
1418,77,26
1419,1,1
1420,8,4
1421,4,3
1422,1,1
1423,11,10
1424,92,79
1425,26,15
1426,1,1
1427,7,3
1428,16,12
1429,28,28
1430,43,42
1431,1,1
1432,16,14
1433,14,7
1434,5,2
1435,41,31
1436,22,6
1437,20,9
1438,11,2
1439,23,14
1440,2,2
1441,10,6
1442,25,9
1443,21,20
1444,2,2
1445,10,3
1446,9,2
1447,5,2
1448,34,30
1449,2,2
1450,13,6
1451,5,3
1452,2,2
1453,14,5
1454,57,40
1455,1,1
1456,24,20
1457,16,15
1458,19,11
1459,3,3
1460,26,21
1461,56,37
1462,9,6
1463,93,48
1464,2,2
1465,6,4
1466,7,6
1467,5,2
1468,4,2
1469,44,26
1470,1,1
1471,11,8
1472,84,81
1473,34,16
1474,9,7
1475,5,3
1476,4,2
1477,6,6
1478,19,15
1479,1,1
1480,4,2
1481,38,21
1482,1,1
1483,21,20
1484,32,19
1485,8,8
1486,27,27
1487,5,3
1488,62,24
1489,16,13
1490,101,99
1491,13,11
1492,10,6
1493,14,7
1494,5,2
1495,17,7
1496,10,9
1497,26,16
1498,5,2
1499,49,27
1500,2,2
1501,2,2
1502,77,50
1503,49,30
1504,20,12
1505,22,12
1506,1,1
1507,5,2
1508,34,22
1509,32,23
1510,1,1
1511,13,6
1512,2,2
1513,28,13
1514,7,6
1515,17,8
1516,44,42
1517,82,72
1518,5,2
1519,1,1
1520,34,33
1521,2,2
1522,7,4
1523,59,36
1524,10,6
1525,4,4
1526,31,12
1527,47,43
1528,20,11
1529,4,3
1530,29,15
1531,15,15
1532,10,9
1533,6,5
1534,1,1
1535,175,102
1536,4,2
1537,20,14
1538,157,153
1539,11,8
1540,2,2
1541,26,19
1542,1,1
1543,13,10
1544,32,10
1545,4,4
1546,45,44
1547,5,3
1548,4,2
1549,20,19
1550,13,12
1551,5,2
1552,4,2
1553,32,7
1554,5,2
1555,7,7
1556,34,25
1557,10,6
1558,53,23
1559,5,3
1560,2,2
1561,20,20
1562,7,3
1563,5,1
1564,4,2
1565,14,7
1566,37,31
1567,131,130
1568,40,17
1569,4,4
1570,35,24
1571,11,9
1572,8,4
1573,56,43
1574,13,12
1575,5,2
1576,8,4
1577,10,9
1578,29,17
1579,71,52
1580,32,9
1581,16,12
1582,3,3
1583,13,7
1584,2,2
1585,2,2
1586,145,105
1587,5,2
1588,56,22
1589,22,12
1590,13,4
1591,3,3
1592,4,3
1593,74,37
1594,1,1
1595,5,3
1596,58,58
1597,20,12
1598,23,7
1599,5,2
1600,20,14
1601,22,13
1602,1,1
1603,51,50
1604,10,9
1605,2,2
1606,15,6
1607,93,44
1608,10,7
1609,4,4
1610,19,12
1611,5,5
1612,4,2
1613,52,23
1614,5,2
1615,3,3
1616,8,3
1617,6,4
1618,5,2
1619,13,6
1620,8,4
1621,16,14
1622,17,6
1623,13,5
1624,8,4
1625,20,9
1626,5,5
1627,1,1
1628,104,54
1629,8,8
1630,3,3
1631,5,3
1632,16,10
1633,6,5
1634,17,3
1635,5,2
1636,6,6
1637,4,3
1638,15,12
1639,117,117
1640,10,9
1641,36,34
1642,17,7
1643,119,91
1644,4,2
1645,14,4
1646,13,12
1647,17,8
1648,4,2
1649,32,21
1650,1,1
1651,5,5
1652,12,9
1653,6,5
1654,1,1
1655,77,57
1656,32,15
1657,4,4
1658,169,138
1659,13,6
1660,2,2
1661,22,6
1662,1,1
1663,43,18
1664,4,3
1665,2,2
1666,15,15
1667,37,33
1668,20,10
1669,8,4
1670,35,21
1671,81,69
1672,6,6
1673,34,22
1674,1,1
1675,11,8
1676,4,3
1677,8,4
1678,59,55
1679,11,9
1680,2,2
1681,20,20
1682,13,6
1683,71,70
1684,100,93
1685,4,3
1686,1,1
1687,3,3
1688,24,3
1689,10,6
1690,27,18
1691,29,7
1692,8,4
1693,6,5
1694,7,6
1695,7,7
1696,30,30
1697,52,40
1698,75,70
1699,11,6
1700,14,6
1701,4,2
1702,7,4
1703,13,7
1704,2,2
1705,16,14
1706,11,9
1707,1,1
1708,94,77
1709,22,12
1710,5,2
1711,13,11
1712,26,21
1713,20,10
1714,5,2
1715,75,27
1716,26,16
1717,2,2
1718,49,45
1719,5,2
1720,20,19
1721,34,19
1722,7,4
1723,31,22
1724,8,3
1725,8,8
1726,35,20
1727,5,3
1728,10,7
1729,6,6
1730,13,12
1731,1,1
1732,6,6
1733,104,57
1734,1,1
1735,1,1
1736,44,26
1737,32,21
1738,7,2
1739,25,19
1740,38,33
1741,2,1
1742,31,9
1743,101,87
1744,4,2
1745,22,21
1746,1,1
1747,11,7
1748,44,30
1749,6,4
1750,1,1
1751,7,3
1752,34,25
1753,6,5
1754,17,7
1755,7,2
1756,2,2
1757,4,3
1758,99,97
1759,1,1
1760,38,13
1761,8,4
1762,9,6
1763,23,7
1764,2,2
1765,4,4
1766,13,6
1767,1,1
1768,20,11
1769,10,3
1770,1,1
1771,15,15
1772,16,15
1773,6,5
1774,1,1
1775,47,22
1776,4,2
1777,22,9
1778,35,22
1779,1,1
1780,2,2
1781,4,3
1782,5,2
1783,41,16
1784,34,25
1785,10,6
1786,1,1
1787,47,27
1788,74,59
1789,108,56
1790,13,12
1791,1,1
1792,2,2
1793,14,7
1794,7,4
1795,27,24
1796,208,199
1797,2,2
1798,5,2
1799,31,19
1800,4,2
1801,16,13
1802,13,12
1803,33,17
1804,6,6
1805,12,6
1806,11,6
1807,1,1
1808,154,150
1809,2,2
1810,17,5
1811,23,12
1812,2,2
1813,16,5
1814,83,60
1815,5,2
1816,6,6
1817,14,7
1818,13,7
1819,1,1
1820,4,3
1821,122,121
1822,1,1
1823,19,3
1824,8,4
1825,26,16
1826,25,24
1827,13,8
1828,80,65
1829,14,6
1830,1,1
1831,9,7
1832,34,20
1833,16,15
1834,15,12
1835,5,3
1836,2,2
1837,4,4
1838,39,8
1839,1,1
1840,10,6
1841,20,18
1842,145,131
1843,13,5
1844,4,3
1845,62,30
1846,1,1
1847,5,3
1848,10,7
1849,2,2
1850,17,6
1851,1,1
1852,14,4
1853,118,102
1854,33,17
1855,1,1
1856,4,3
1857,8,4
1858,5,2
1859,35,21
1860,2,2
1861,2,1
1862,71,51
1863,11,5
1864,2,2
1865,40,26
1866,71,62
1867,1,1
1868,22,7
1869,6,4
1870,7,7
1871,139,133
1872,4,2
1873,14,5
1874,25,24
1875,5,2
1876,68,34
1877,18,9
1878,5,2
1879,21,9
1880,14,7
1881,20,20
1882,5,2
1883,49,37
1884,2,2
1885,2,2
1886,7,3
1887,13,2
1888,72,62
1889,4,3
1890,1,1
1891,21,19
1892,82,78
1893,6,5
1894,9,7
1895,11,9
1896,20,12
1897,2,2
1898,41,17
1899,1,1
1900,4,2
1901,26,21
1902,1,1
1903,11,10
1904,14,3
1905,6,4
1906,9,6
1907,199,190
1908,110,105
1909,4,2
1910,25,19
1911,5,5
1912,6,6
1913,102,31
1914,35,24
1915,9,7
1916,4,3
1917,4,4
1918,19,11
1919,5,3
1920,4,2
1921,8,4
1922,75,64
1923,11,10
1924,2,2
1925,4,3
1926,1,1
1927,1,1
1928,244,240
1929,26,15
1930,7,4
1931,55,21
1932,2,2
1933,6,5
1934,17,12
1935,17,8
1936,30,14
1937,4,3
1938,75,38
1939,1,1
1940,32,15
1941,10,10
1942,13,8
1943,119,107
1944,8,2
1945,6,6
1946,7,6
1947,29,25
1948,34,21
1949,56,54
1950,5,2
1951,5,2
1952,4,3
1953,38,27
1954,1,1
1955,5,3
1956,2,2
1957,60,46
1958,45,15
1959,1,1
1960,2,2
1961,4,3
1962,1,1
1963,29,15
1964,68,32
1965,2,2
1966,1,1
1967,35,19
1968,4,2
1969,132,112
1970,19,13
1971,5,2
1972,18,18
1973,14,7
1974,1,1
1975,5,2
1976,20,9
1977,4,2
1978,65,47
1979,5,3
1980,4,2
1981,26,17
1982,67,66
1983,71,66
1984,2,2
1985,48,10
1986,7,2
1987,11,8
1988,34,15
1989,20,16
1990,5,2
1991,13,9
1992,8,4
1993,6,5
1994,7,3
1995,1,1
1996,22,19
1997,10,3
1998,35,21
1999,37,35
2000,76,57
2001,4,4
2002,1,1
2003,71,30
2004,2,2
2005,8,6
2006,17,7
2007,1,1
2008,44,22
2009,26,19
2010,1,1
2011,1,1
2012,10,3
2013,26,6
2014,3,3
2015,23,12
2016,4,2
2017,112,112
2018,19,15
2019,5,2
2020,30,28
2021,12,6
2022,5,2
2023,11,10
2024,14,6
2025,8,8
2026,81,81
2027,47,42
2028,10,7
2029,24,24
2030,117,67
2031,37,31
2032,8,4
2033,14,7
2034,9,2
2035,27,26
2036,14,6
2037,2,2
2038,7,2
2039,83,45
2040,2,2
2041,14,5
2042,7,6
2043,31,16
2044,8,6
2045,14,6
2046,1,1
2047,1,1
2048,350,341
2049,172,170
2050,1,1
2051,5,3
2052,4,2
2053,6,5
2054,7,3
2055,5,2
2056,2,2
2057,32,18
2058,5,2
2059,5,2
2060,4,3
2061,6,4
2062,69,45
2063,79,41
2064,2,2
2065,6,6
2066,27,6
2067,1,1
2068,4,2
2069,14,7
2070,1,1
2071,43,41
2072,4,3
2073,6,5
2074,19,9
2075,7,3
2076,14,9
2077,12,12
2078,49,45
2079,1,1
2080,2,2
2081,236,231
2082,5,2
2083,59,24
2084,12,9
2085,4,2
2086,17,12
2087,13,6
2088,8,2
2089,48,48
2090,33,21
2091,21,16
2092,26,16
2093,76,23
2094,29,26
2095,5,2
2096,94,59
2097,8,4
2098,5,2
2099,13,9
2100,70,58
2101,8,8
2102,7,3
2103,11,5
2104,74,56
2105,14,6
2106,5,5
2107,5,2
2108,40,30
2109,4,4
2110,1,1
2111,75,63
2112,8,4
2113,20,5
2114,7,6
2115,1,1
2116,2,2
2117,22,12
2118,23,6
2119,13,6
2120,24,9
2121,2,2
2122,1,1
2123,31,22
2124,20,12
2125,16,14
2126,121,118
2127,1,1
2128,20,10
2129,52,20
2130,1,1
2131,1,1
2132,60,50
2133,6,5
2134,27,21
2135,13,9
2136,14,14
2137,8,8
2138,57,23
2139,29,15
2140,4,2
2141,4,3
2142,1,1
2143,11,10
